,County,WeekStartDate,NewPos_All,Age 0-19_cases,Age 20-39_cases,Age 40-59_cases,Age 60-79_cases,Age 80+_cases,Positive UnkAge_cases,dtm_updated_cases,Deaths,Age 0-19_death,Age 20-39_death,Age 40-59_death,Age 60-79_death,Age 80+_death,Positive UnkAge_death,dtm_updated_death,_merge,County_hospitalization,WeekStartDate_hospitalization,Hospitalizations_hospitalization,Age 0-19_hospitalization,Age 20-39_hospitalization,Age 40-59_hospitalization,Age 60-79_hospitalization,Age 80+_hospitalization,Positive UnkAge_hospitalization,dtm_updated_hospitalization,exists
0,Adams County,2020-03-08,4.0,0.0,1.0,1.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
1,Adams County,2020-03-15,3.0,0.0,0.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Adams County,2020-03-15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
2,Adams County,2020-03-22,9.0,0.0,1.0,4.0,4.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Adams County,2020-03-22,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2020/07/05 15:36:42,both
3,Adams County,2020-03-29,17.0,2.0,8.0,4.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
4,Adams County,2020-04-05,8.0,1.0,2.0,4.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Adams County,2020-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
5,Adams County,2020-04-12,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
6,Adams County,2020-04-19,4.0,0.0,4.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
7,Adams County,2020-04-26,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
8,Adams County,2020-05-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
9,Adams County,2020-05-10,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
10,Adams County,2020-05-17,5.0,0.0,1.0,4.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
11,Adams County,2020-05-24,17.0,2.0,9.0,4.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
12,Adams County,2020-05-31,15.0,6.0,6.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
13,Adams County,2020-06-07,11.0,1.0,1.0,5.0,3.0,0.0,1.0,7/5/2020 15:36,,,,,,,,,left_only,Adams County,2020-06-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
14,Adams County,2020-06-14,13.0,1.0,4.0,5.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Adams County,2020-06-14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
15,Adams County,2020-06-21,30.0,1.0,15.0,8.0,5.0,0.0,1.0,7/5/2020 15:36,,,,,,,,,left_only,Adams County,2020-06-21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
16,Adams County,2020-06-28,23.0,2.0,8.0,11.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
17,Asotin County,2020-03-15,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
18,Asotin County,2020-03-29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Asotin County,2020-03-29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
19,Asotin County,2020-04-05,7.0,0.0,1.0,4.0,1.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
20,Asotin County,2020-04-12,4.0,1.0,0.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
21,Asotin County,2020-04-19,3.0,0.0,0.0,0.0,2.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
22,Asotin County,2020-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
23,Asotin County,2020-05-31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
24,Asotin County,2020-06-21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
25,Benton County,2020-02-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
26,Benton County,2020-03-01,7.0,0.0,0.0,0.0,3.0,4.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
27,Benton County,2020-03-08,17.0,0.0,3.0,4.0,6.0,4.0,0.0,7/5/2020 15:36,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-03-08,5.0,0.0,0.0,0.0,3.0,2.0,0.0,2020/07/05 15:36:42,both
28,Benton County,2020-03-15,57.0,2.0,14.0,16.0,10.0,14.0,1.0,7/5/2020 15:36,8.0,0.0,0.0,0.0,5.0,3.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-03-15,6.0,0.0,0.0,2.0,2.0,2.0,0.0,2020/07/05 15:36:42,both
29,Benton County,2020-03-22,107.0,3.0,21.0,27.0,26.0,30.0,0.0,7/5/2020 15:36,19.0,0.0,0.0,0.0,5.0,14.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-03-22,32.0,0.0,0.0,2.0,12.0,18.0,0.0,2020/07/05 15:36:42,both
30,Benton County,2020-03-29,88.0,2.0,24.0,29.0,21.0,12.0,0.0,7/5/2020 15:36,9.0,0.0,0.0,1.0,5.0,3.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-03-29,17.0,0.0,2.0,1.0,9.0,5.0,0.0,2020/07/05 15:36:42,both
31,Benton County,2020-04-05,72.0,7.0,21.0,30.0,12.0,2.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-04-05,10.0,0.0,1.0,3.0,6.0,0.0,0.0,2020/07/05 15:36:42,both
32,Benton County,2020-04-12,66.0,3.0,30.0,22.0,9.0,2.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-04-12,10.0,0.0,1.0,1.0,6.0,2.0,0.0,2020/07/05 15:36:42,both
33,Benton County,2020-04-19,103.0,6.0,39.0,25.0,19.0,14.0,0.0,7/5/2020 15:36,15.0,0.0,0.0,0.0,8.0,7.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-04-19,15.0,0.0,3.0,4.0,4.0,4.0,0.0,2020/07/05 15:36:42,both
34,Benton County,2020-04-26,81.0,7.0,24.0,26.0,15.0,9.0,0.0,7/5/2020 15:36,7.0,0.0,0.0,0.0,4.0,3.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-04-26,13.0,0.0,1.0,0.0,7.0,5.0,0.0,2020/07/05 15:36:42,both
35,Benton County,2020-05-03,44.0,2.0,21.0,9.0,9.0,3.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-05-03,10.0,0.0,0.0,3.0,4.0,3.0,0.0,2020/07/05 15:36:42,both
36,Benton County,2020-05-10,67.0,4.0,32.0,24.0,6.0,1.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-05-10,7.0,0.0,0.0,2.0,3.0,2.0,0.0,2020/07/05 15:36:42,both
37,Benton County,2020-05-17,100.0,13.0,37.0,26.0,9.0,15.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-05-17,7.0,0.0,0.0,1.0,4.0,2.0,0.0,2020/07/05 15:36:42,both
38,Benton County,2020-05-24,122.0,12.0,48.0,32.0,21.0,9.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-05-24,17.0,0.0,3.0,4.0,6.0,4.0,0.0,2020/07/05 15:36:42,both
39,Benton County,2020-05-31,183.0,18.0,75.0,57.0,27.0,6.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-05-31,18.0,0.0,2.0,4.0,9.0,3.0,0.0,2020/07/05 15:36:42,both
40,Benton County,2020-06-07,255.0,31.0,118.0,76.0,24.0,6.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Benton County,2020-06-07,16.0,0.0,3.0,5.0,6.0,2.0,0.0,2020/07/05 15:36:42,both
41,Benton County,2020-06-14,261.0,30.0,97.0,78.0,34.0,22.0,0.0,7/5/2020 15:36,6.0,0.0,0.0,0.0,1.0,5.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-06-14,18.0,0.0,0.0,6.0,8.0,4.0,0.0,2020/07/05 15:36:42,both
42,Benton County,2020-06-21,234.0,32.0,111.0,63.0,20.0,8.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Benton County,2020-06-21,18.0,0.0,2.0,5.0,3.0,8.0,0.0,2020/07/05 15:36:42,both
43,Benton County,2020-06-28,91.0,13.0,31.0,28.0,14.0,5.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Benton County,2020-06-28,16.0,0.0,2.0,4.0,5.0,5.0,0.0,2020/07/05 15:36:42,both
44,Chelan County,2020-02-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
45,Chelan County,2020-03-08,8.0,0.0,1.0,5.0,1.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
46,Chelan County,2020-03-15,8.0,0.0,4.0,0.0,2.0,2.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Chelan County,2020-03-15,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2020/07/05 15:36:42,both
47,Chelan County,2020-03-22,12.0,0.0,3.0,2.0,3.0,4.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Chelan County,2020-03-22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
48,Chelan County,2020-03-29,24.0,1.0,7.0,6.0,9.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Chelan County,2020-03-29,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
49,Chelan County,2020-04-05,16.0,0.0,10.0,4.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Chelan County,2020-04-05,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,both
50,Chelan County,2020-04-12,25.0,1.0,18.0,6.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
51,Chelan County,2020-04-19,25.0,5.0,7.0,9.0,4.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
52,Chelan County,2020-04-26,20.0,1.0,6.0,7.0,6.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both,Chelan County,2020-04-26,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
53,Chelan County,2020-05-03,25.0,6.0,11.0,7.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Chelan County,2020-05-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
54,Chelan County,2020-05-10,35.0,6.0,18.0,10.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Chelan County,2020-05-10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
55,Chelan County,2020-05-17,43.0,5.0,16.0,19.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
56,Chelan County,2020-05-24,19.0,4.0,8.0,5.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Chelan County,2020-05-24,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
57,Chelan County,2020-05-31,6.0,2.0,3.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
58,Chelan County,2020-06-07,10.0,4.0,5.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
59,Chelan County,2020-06-14,23.0,0.0,13.0,8.0,1.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Chelan County,2020-06-14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
60,Chelan County,2020-06-21,55.0,5.0,23.0,21.0,4.0,2.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
61,Chelan County,2020-06-28,48.0,7.0,22.0,16.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
62,Clallam County,2020-03-01,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
63,Clallam County,2020-03-08,5.0,0.0,0.0,2.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
64,Clallam County,2020-03-15,3.0,0.0,2.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clallam County,2020-03-15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
65,Clallam County,2020-03-29,3.0,0.0,2.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
66,Clallam County,2020-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clallam County,2020-04-05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
67,Clallam County,2020-04-19,4.0,0.0,3.0,0.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
68,Clallam County,2020-04-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
69,Clallam County,2020-05-10,4.0,2.0,0.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
70,Clallam County,2020-05-17,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
71,Clallam County,2020-05-24,2.0,0.0,1.0,0.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
72,Clallam County,2020-05-31,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clallam County,2020-05-31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
73,Clallam County,2020-06-07,4.0,0.0,2.0,1.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
74,Clallam County,2020-06-14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
75,Clallam County,2020-06-21,7.0,2.0,2.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
76,Clallam County,2020-06-28,3.0,0.0,1.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
77,Clark County,2020-02-23,3.0,0.0,0.0,1.0,1.0,1.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
78,Clark County,2020-03-01,5.0,0.0,0.0,2.0,0.0,3.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-03-01,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,both
79,Clark County,2020-03-08,29.0,0.0,3.0,15.0,11.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-03-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
80,Clark County,2020-03-15,57.0,2.0,10.0,26.0,15.0,4.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-03-15,8.0,0.0,1.0,1.0,2.0,4.0,0.0,2020/07/05 15:36:42,both
81,Clark County,2020-03-22,66.0,0.0,21.0,25.0,18.0,2.0,0.0,7/5/2020 15:36,6.0,0.0,0.0,0.0,5.0,1.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-03-22,21.0,0.0,3.0,6.0,10.0,2.0,0.0,2020/07/05 15:36:42,both
82,Clark County,2020-03-29,53.0,1.0,11.0,21.0,17.0,3.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-03-29,15.0,0.0,1.0,4.0,8.0,2.0,0.0,2020/07/05 15:36:42,both
83,Clark County,2020-04-05,62.0,2.0,19.0,17.0,16.0,8.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-04-05,16.0,0.0,0.0,3.0,7.0,6.0,0.0,2020/07/05 15:36:42,both
84,Clark County,2020-04-12,46.0,2.0,8.0,15.0,12.0,9.0,0.0,7/5/2020 15:36,5.0,0.0,0.0,0.0,1.0,4.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-04-12,8.0,0.0,0.0,1.0,4.0,3.0,0.0,2020/07/05 15:36:42,both
85,Clark County,2020-04-19,22.0,3.0,3.0,7.0,1.0,8.0,0.0,7/5/2020 15:36,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-04-19,5.0,0.0,1.0,0.0,2.0,2.0,0.0,2020/07/05 15:36:42,both
86,Clark County,2020-04-26,18.0,3.0,6.0,5.0,3.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-04-26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
87,Clark County,2020-05-03,21.0,6.0,8.0,6.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-05-03,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
88,Clark County,2020-05-10,19.0,2.0,8.0,7.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-05-10,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
89,Clark County,2020-05-17,68.0,4.0,33.0,28.0,3.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-05-17,6.0,0.0,2.0,3.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
90,Clark County,2020-05-24,77.0,27.0,26.0,18.0,5.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-05-24,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
91,Clark County,2020-05-31,57.0,10.0,20.0,21.0,5.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-05-31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
92,Clark County,2020-06-07,39.0,3.0,18.0,13.0,4.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Clark County,2020-06-07,6.0,0.0,3.0,1.0,1.0,1.0,0.0,2020/07/05 15:36:42,both
93,Clark County,2020-06-14,61.0,10.0,30.0,14.0,6.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-06-14,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2020/07/05 15:36:42,both
94,Clark County,2020-06-21,150.0,12.0,79.0,44.0,14.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-06-21,7.0,0.0,3.0,3.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
95,Clark County,2020-06-28,69.0,7.0,32.0,19.0,11.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Clark County,2020-06-28,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2020/07/05 15:36:42,both
96,Columbia County,2020-03-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
