,County,WeekStartDate,NewPos_All,Age 0-19_cases,Age 20-39_cases,Age 40-59_cases,Age 60-79_cases,Age 80+_cases,Positive UnkAge_cases,dtm_updated_cases,Deaths,Age 0-19_death,Age 20-39_death,Age 40-59_death,Age 60-79_death,Age 80+_death,Positive UnkAge_death,dtm_updated_death,_merge,County_hospitalization,WeekStartDate_hospitalization,Hospitalizations_hospitalization,Age 0-19_hospitalization,Age 20-39_hospitalization,Age 40-59_hospitalization,Age 60-79_hospitalization,Age 80+_hospitalization,Positive UnkAge_hospitalization,dtm_updated_hospitalization,exists
499,Walla Walla County,2020-05-10,5.0,0.0,0.0,2.0,0.0,3.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
500,Walla Walla County,2020-05-17,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Walla Walla County,2020-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
501,Walla Walla County,2020-05-24,4.0,2.0,1.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
502,Walla Walla County,2020-05-31,10.0,1.0,1.0,6.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
503,Walla Walla County,2020-06-07,13.0,0.0,7.0,4.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
504,Walla Walla County,2020-06-14,16.0,3.0,7.0,5.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Walla Walla County,2020-06-14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
505,Walla Walla County,2020-06-21,22.0,1.0,10.0,6.0,4.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Walla Walla County,2020-06-21,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2020/07/05 15:36:42,both
506,Walla Walla County,2020-06-28,6.0,0.0,2.0,1.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
507,Whatcom County,2020-02-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
508,Whatcom County,2020-02-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
509,Whatcom County,2020-03-01,6.0,0.0,0.0,2.0,3.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whatcom County,2020-03-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
510,Whatcom County,2020-03-08,27.0,1.0,8.0,8.0,5.0,5.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-03-08,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2020/07/05 15:36:42,both
511,Whatcom County,2020-03-15,72.0,1.0,22.0,20.0,12.0,17.0,0.0,7/5/2020 15:36,12.0,0.0,0.0,0.0,4.0,8.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-03-15,13.0,0.0,0.0,5.0,3.0,5.0,0.0,2020/07/05 15:36:42,both
512,Whatcom County,2020-03-22,84.0,1.0,20.0,27.0,20.0,16.0,0.0,7/5/2020 15:36,10.0,0.0,0.0,0.0,2.0,8.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-03-22,5.0,0.0,0.0,0.0,3.0,2.0,0.0,2020/07/05 15:36:42,both
513,Whatcom County,2020-03-29,62.0,4.0,15.0,13.0,10.0,20.0,0.0,7/5/2020 15:36,7.0,0.0,0.0,0.0,0.0,7.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-03-29,7.0,0.0,2.0,2.0,0.0,3.0,0.0,2020/07/05 15:36:42,both
514,Whatcom County,2020-04-05,22.0,1.0,4.0,3.0,9.0,5.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-04-05,6.0,0.0,1.0,0.0,4.0,1.0,0.0,2020/07/05 15:36:42,both
515,Whatcom County,2020-04-12,12.0,0.0,6.0,1.0,2.0,3.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-04-12,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2020/07/05 15:36:42,both
516,Whatcom County,2020-04-19,12.0,2.0,4.0,4.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whatcom County,2020-04-19,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
517,Whatcom County,2020-04-26,23.0,5.0,13.0,2.0,1.0,2.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-04-26,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
518,Whatcom County,2020-05-03,16.0,3.0,3.0,3.0,3.0,4.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-05-03,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both
519,Whatcom County,2020-05-10,20.0,3.0,10.0,5.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
520,Whatcom County,2020-05-17,21.0,6.0,10.0,3.0,1.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-05-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
521,Whatcom County,2020-05-24,23.0,9.0,7.0,7.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whatcom County,2020-05-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
522,Whatcom County,2020-05-31,33.0,12.0,15.0,3.0,2.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whatcom County,2020-05-31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
523,Whatcom County,2020-06-07,36.0,5.0,20.0,8.0,2.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Whatcom County,2020-06-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
524,Whatcom County,2020-06-14,86.0,17.0,28.0,22.0,17.0,2.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
525,Whatcom County,2020-06-21,82.0,26.0,26.0,20.0,10.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whatcom County,2020-06-21,4.0,0.0,1.0,1.0,2.0,0.0,0.0,2020/07/05 15:36:42,both
526,Whatcom County,2020-06-28,28.0,5.0,14.0,5.0,4.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whatcom County,2020-06-28,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2020/07/05 15:36:42,both
527,Whitman County,2020-03-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
528,Whitman County,2020-03-15,4.0,0.0,1.0,2.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
529,Whitman County,2020-03-22,3.0,1.0,0.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
530,Whitman County,2020-03-29,4.0,0.0,2.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
531,Whitman County,2020-04-12,3.0,0.0,2.0,0.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
532,Whitman County,2020-04-19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
533,Whitman County,2020-05-10,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
534,Whitman County,2020-05-17,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
535,Whitman County,2020-05-31,6.0,2.0,2.0,1.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
536,Whitman County,2020-06-07,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
537,Whitman County,2020-06-14,4.0,0.0,1.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
538,Whitman County,2020-06-21,5.0,0.0,2.0,1.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Whitman County,2020-06-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
539,Whitman County,2020-06-28,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
540,Yakima County,2020-01-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
541,Yakima County,2020-02-09,3.0,0.0,1.0,1.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
542,Yakima County,2020-02-16,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
543,Yakima County,2020-03-01,14.0,0.0,0.0,4.0,9.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
544,Yakima County,2020-03-08,22.0,1.0,10.0,6.0,5.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
545,Yakima County,2020-03-15,74.0,3.0,32.0,23.0,12.0,4.0,0.0,7/5/2020 15:36,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-03-15,5.0,0.0,1.0,0.0,3.0,1.0,0.0,2020/07/05 15:36:42,both
546,Yakima County,2020-03-22,157.0,2.0,41.0,55.0,37.0,21.0,1.0,7/5/2020 15:36,19.0,0.0,0.0,1.0,5.0,13.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-03-22,15.0,0.0,3.0,6.0,5.0,1.0,0.0,2020/07/05 15:36:42,both
547,Yakima County,2020-03-29,234.0,16.0,61.0,75.0,62.0,20.0,0.0,7/5/2020 15:36,13.0,0.0,0.0,2.0,7.0,4.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-03-29,27.0,2.0,0.0,6.0,13.0,6.0,0.0,2020/07/05 15:36:42,both
548,Yakima County,2020-04-05,239.0,14.0,81.0,81.0,49.0,14.0,0.0,7/5/2020 15:36,17.0,0.0,0.0,3.0,8.0,6.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-04-05,32.0,0.0,5.0,12.0,12.0,3.0,0.0,2020/07/05 15:36:42,both
549,Yakima County,2020-04-12,242.0,29.0,88.0,71.0,40.0,14.0,0.0,7/5/2020 15:36,10.0,0.0,0.0,2.0,5.0,3.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-04-12,16.0,0.0,3.0,5.0,6.0,2.0,0.0,2020/07/05 15:36:42,both
550,Yakima County,2020-04-19,288.0,22.0,103.0,104.0,43.0,16.0,0.0,7/5/2020 15:36,10.0,0.0,0.0,0.0,4.0,6.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-04-19,28.0,0.0,3.0,8.0,16.0,1.0,0.0,2020/07/05 15:36:42,both
551,Yakima County,2020-04-26,406.0,38.0,140.0,136.0,58.0,33.0,1.0,7/5/2020 15:36,15.0,0.0,1.0,0.0,7.0,7.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-04-26,24.0,0.0,3.0,8.0,9.0,4.0,0.0,2020/07/05 15:36:42,both
552,Yakima County,2020-05-03,525.0,58.0,206.0,168.0,59.0,34.0,0.0,7/5/2020 15:36,14.0,0.0,0.0,1.0,5.0,8.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-05-03,30.0,0.0,5.0,13.0,9.0,3.0,0.0,2020/07/05 15:36:42,both
553,Yakima County,2020-05-10,648.0,71.0,277.0,213.0,73.0,14.0,0.0,7/5/2020 15:36,11.0,0.0,0.0,3.0,5.0,3.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-05-10,31.0,1.0,7.0,6.0,8.0,9.0,0.0,2020/07/05 15:36:42,both
554,Yakima County,2020-05-17,680.0,85.0,299.0,202.0,84.0,10.0,0.0,7/5/2020 15:36,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-05-17,48.0,1.0,8.0,19.0,17.0,3.0,0.0,2020/07/05 15:36:42,both
555,Yakima County,2020-05-24,758.0,95.0,324.0,228.0,104.0,7.0,0.0,7/5/2020 15:36,8.0,0.0,0.0,2.0,4.0,2.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-05-24,61.0,1.0,9.0,22.0,24.0,5.0,0.0,2020/07/05 15:36:42,both
556,Yakima County,2020-05-31,917.0,132.0,409.0,274.0,87.0,15.0,0.0,7/5/2020 15:36,7.0,0.0,1.0,1.0,3.0,2.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-05-31,39.0,0.0,10.0,10.0,16.0,3.0,0.0,2020/07/05 15:36:42,both
557,Yakima County,2020-06-07,788.0,112.0,321.0,221.0,94.0,40.0,0.0,7/5/2020 15:36,19.0,0.0,0.0,4.0,5.0,10.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-06-07,58.0,0.0,13.0,22.0,19.0,4.0,0.0,2020/07/05 15:36:42,both
558,Yakima County,2020-06-14,744.0,130.0,318.0,189.0,86.0,21.0,0.0,7/5/2020 15:36,5.0,0.0,0.0,1.0,3.0,1.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-06-14,52.0,1.0,8.0,13.0,20.0,10.0,0.0,2020/07/05 15:36:42,both
559,Yakima County,2020-06-21,525.0,87.0,225.0,124.0,49.0,40.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2020/07/05 15:36:42,both,Yakima County,2020-06-21,45.0,0.0,5.0,14.0,18.0,8.0,0.0,2020/07/05 15:36:42,both
560,Yakima County,2020-06-28,222.0,33.0,88.0,59.0,19.0,23.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Yakima County,2020-06-28,21.0,1.0,1.0,4.0,7.0,8.0,0.0,2020/07/05 15:36:42,both
561,Unassigned,2020-04-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
562,Unassigned,2020-04-19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
563,Unassigned,2020-05-10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
564,Unassigned,2020-05-17,7.0,0.0,3.0,4.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Unassigned,2020-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
565,Unassigned,2020-05-24,5.0,0.0,3.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
566,Unassigned,2020-05-31,3.0,1.0,1.0,0.0,0.0,0.0,1.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
567,Unassigned,2020-06-07,5.0,1.0,1.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
568,Unassigned,2020-06-14,9.0,0.0,7.0,1.0,0.0,0.0,1.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
569,Unassigned,2020-06-21,27.0,2.0,12.0,8.0,5.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
570,Unassigned,2020-06-28,81.0,7.0,40.0,25.0,7.0,2.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Unassigned,2020-06-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
571,,,,,,,,,,,,,,,,,,,,Benton County,2020-02-23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
572,,,,,,,,,,,,,,,,,,,,Columbia County,2020-06-21,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
573,,,,,,,,,,,,,,,,,,,,Grays Harbor County,2020-05-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
574,,,,,,,,,,,,,,,,,,,,Island County,2020-02-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,right_only
575,,,,,,,,,,,,,,,,,,,,Jefferson County,2020-05-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,right_only
576,,,,,,,,,,,,,,,,,,,,King County,2020-01-20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
577,,,,,,,,,,,,,,,,,,,,King County,2020-01-27,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,right_only
578,,,,,,,,,,,,,,,,,,,,King County,2020-02-04,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2020/07/05 15:36:42,right_only
579,,,,,,,,,,,,,,,,,,,,King County,2020-02-10,8.0,0.0,0.0,1.0,2.0,5.0,0.0,2020/07/05 15:36:42,right_only
580,,,,,,,,,,,,,,,,,,,,King County,2020-02-17,17.0,0.0,2.0,0.0,6.0,9.0,0.0,2020/07/05 15:36:42,right_only
581,,,,,,,,,,,,,,,,,,,,Kitsap County,2020-05-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
582,,,,,,,,,,,,,,,,,,,,Klickitat County,2020-04-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
583,,,,,,,,,,,,,,,,,,,,Lewis County,2020-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
584,,,,,,,,,,,,,,,,,,,,Pacific County,2020-06-28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
585,,,,,,,,,,,,,,,,,,,,Pierce County,2020-02-17,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2020/07/05 15:36:42,right_only
586,,,,,,,,,,,,,,,,,,,,Skamania County,2020-03-29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
587,,,,,,,,,,,,,,,,,,,,Snohomish County,2020-01-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
588,,,,,,,,,,,,,,,,,,,,Snohomish County,2020-01-20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
589,,,,,,,,,,,,,,,,,,,,Snohomish County,2020-02-04,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
590,,,,,,,,,,,,,,,,,,,,Snohomish County,2020-02-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,right_only
591,,,,,,,,,,,,,,,,,,,,Stevens County,2020-04-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
592,,,,,,,,,,,,,,,,,,,,Stevens County,2020-04-19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
593,,,,,,,,,,,,,,,,,,,,Yakima County,2020-02-04,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,right_only
594,,,,,,,,,,,,,,,,,,,,Yakima County,2020-02-10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
595,,,,,,,,,,,,,,,,,,,,Yakima County,2020-02-17,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2020/07/05 15:36:42,right_only
596,,,,,,,,,,,,,,,,,,,,Benton County,Unknown,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
597,,,,,,,,,,,,,,,,,,,,Chelan County,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
598,,,,,,,,,,,,,,,,,,,,Cowlitz County,Unknown,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
599,,,,,,,,,,,,,,,,,,,,Douglas County,Unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
600,,,,,,,,,,,,,,,,,,,,Franklin County,Unknown,7.0,0.0,1.0,3.0,2.0,1.0,0.0,2020/07/05 15:36:42,right_only
601,,,,,,,,,,,,,,,,,,,,Grant County,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
602,,,,,,,,,,,,,,,,,,,,Island County,Unknown,7.0,0.0,1.0,1.0,3.0,2.0,0.0,2020/07/05 15:36:42,right_only
603,,,,,,,,,,,,,,,,,,,,King County,Unknown,13.0,0.0,1.0,6.0,2.0,4.0,0.0,2020/07/05 15:36:42,right_only
604,,,,,,,,,,,,,,,,,,,,Klickitat County,Unknown,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
605,,,,,,,,,,,,,,,,,,,,Lewis County,Unknown,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,right_only
606,,,,,,,,,,,,,,,,,,,,Pacific County,Unknown,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2020/07/05 15:36:42,right_only
607,,,,,,,,,,,,,,,,,,,,Pierce County,Unknown,27.0,0.0,8.0,10.0,5.0,4.0,0.0,2020/07/05 15:36:42,right_only
608,,,,,,,,,,,,,,,,,,,,Snohomish County,Unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
609,,,,,,,,,,,,,,,,,,,,Spokane County,Unknown,6.0,1.0,2.0,2.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
610,,,,,,,,,,,,,,,,,,,,Thurston County,Unknown,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2020/07/05 15:36:42,right_only
611,,,,,,,,,,,,,,,,,,,,Walla Walla County,Unknown,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,right_only
612,,,,,,,,,,,,,,,,,,,,Whatcom County,Unknown,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2020/07/05 15:36:42,right_only
613,,,,,,,,,,,,,,,,,,,,Yakima County,Unknown,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,right_only
